4,0.004708398354705423,"tensor(26.4574, device='cuda:0')",0.6839103073638604
5,0.004506048602052033,"tensor(26.5980, device='cuda:0')",0.6968588943561269
6,0.004275829349353444,"tensor(26.7708, device='cuda:0')",0.710852065352653
7,0.0042226247760117986,"tensor(26.8232, device='cuda:0')",0.7131176944075586
8,0.004071991475357208,"tensor(26.9751, device='cuda:0')",0.7223053651603802
9,0.0039967860581236895,"tensor(27.0596, device='cuda:0')",0.7266959487740199
10,0.0038494504994014277,"tensor(27.2495, device='cuda:0')",0.7343595002184483
11,0.003765073227696121,"tensor(27.3703, device='cuda:0')",0.7390156159868556
12,0.0036289898472023196,"tensor(27.5838, device='cuda:0')",0.7448983653015208
13,0.003559304166410584,"tensor(27.6935, device='cuda:0')",0.7483674968682998
14,0.003452910149935633,"tensor(27.8601, device='cuda:0')",0.7535576561427088
15,0.0033879896058351734,"tensor(27.9591, device='cuda:0')",0.7578254025032614
16,0.0032959573151310905,"tensor(28.1080, device='cuda:0')",0.7637845358880849
17,0.0032475323832477443,"tensor(28.1859, device='cuda:0')",0.7674432233383415
18,0.0031892975795199162,"tensor(28.2870, device='cuda:0')",0.7710815549927489
19,0.003145970125333406,"tensor(28.3540, device='cuda:0')",0.7750321132580678
20,0.003102474459155928,"tensor(28.4294, device='cuda:0')",0.7781142992109089
21,0.0030903689537080934,"tensor(28.4517, device='cuda:0')",0.7786236696218768
22,0.003048663455265341,"tensor(28.5203, device='cuda:0')",0.7823355784127455
23,0.0030403019348159434,"tensor(28.5352, device='cuda:0')",0.7827875317104639
24,0.003014851130428724,"tensor(28.5784, device='cuda:0')",0.7849594716860768
25,0.003002272252488183,"tensor(28.5997, device='cuda:0')",0.7860558684732399
26,0.002983059596881503,"tensor(28.6320, device='cuda:0')",0.7877458526915937
27,0.0029776172224956097,"tensor(28.6428, device='cuda:0')",0.7879835304237658
28,0.0029643919283989816,"tensor(28.6658, device='cuda:0')",0.7887507010177883
29,0.0029509969502396417,"tensor(28.6873, device='cuda:0')",0.79019565874206
30,0.002942317702254513,"tensor(28.7021, device='cuda:0')",0.7905541340696653
31,0.002935384854063159,"tensor(28.7137, device='cuda:0')",0.7910743006356249
32,0.0029241934936726464,"tensor(28.7309, device='cuda:0')",0.7916020109171613
33,0.0029184490750776603,"tensor(28.7402, device='cuda:0')",0.7919152627552044
34,0.002902938478364376,"tensor(28.7634, device='cuda:0')",0.7929284965306215
35,0.002896336783742299,"tensor(28.7736, device='cuda:0')",0.7930645167364975
36,0.002880163809459191,"tensor(28.7992, device='cuda:0')",0.7940323432293169
37,0.0028703166400373447,"tensor(28.8137, device='cuda:0')",0.7946268983261474
38,0.002852165371295996,"tensor(28.8435, device='cuda:0')",0.7954490032639557
39,0.0028435817940044216,"tensor(28.8569, device='cuda:0')",0.7957928530276319
40,0.0028237894731864797,"tensor(28.8905, device='cuda:0')",0.7967096831936971
41,0.002810006250074366,"tensor(28.9133, device='cuda:0')",0.7975097194807073
42,0.002790008705414948,"tensor(28.9486, device='cuda:0')",0.798356654915951
43,0.0027777805045479907,"tensor(28.9699, device='cuda:0')",0.7990108832709985
44,0.0027587353258422807,"tensor(29.0043, device='cuda:0')",0.7999897525664162
45,0.0027493959810817614,"tensor(29.0203, device='cuda:0')",0.8003664575747709
46,0.002728418790647993,"tensor(29.0580, device='cuda:0')",0.8013477085140511
47,0.0027131892976467497,"tensor(29.0856, device='cuda:0')",0.8021724629476437
48,0.002693940201352234,"tensor(29.1202, device='cuda:0')",0.802959376633888
49,0.0026834704630164198,"tensor(29.1406, device='cuda:0')",0.8036090140490448
50,0.002665862461508368,"tensor(29.1744, device='cuda:0')",0.804549176946661
51,0.0026582098972721723,"tensor(29.1865, device='cuda:0')",0.8048445578163043
52,0.0026441873711155494,"tensor(29.2154, device='cuda:0')",0.8056523455018701
53,0.002635933248966467,"tensor(29.2305, device='cuda:0')",0.8059892671959329
54,0.002628302519151475,"tensor(29.2464, device='cuda:0')",0.8064025841335488
55,0.0026180154570465673,"tensor(29.2652, device='cuda:0')",0.8071184311482621
56,0.0026085334746312585,"tensor(29.2827, device='cuda:0')",0.8076132816493592
57,0.002605610503160278,"tensor(29.2878, device='cuda:0')",0.8075996476940204
58,0.002593794441127102,"tensor(29.3119, device='cuda:0')",0.8083014948540103
59,0.002585930544155417,"tensor(29.3249, device='cuda:0')",0.8086899754467344
60,0.0025778005996107823,"tensor(29.3404, device='cuda:0')",0.8092459518474455
61,0.0025756408178131095,"tensor(29.3440, device='cuda:0')",0.8093154578557433
62,0.0025703250365040732,"tensor(29.3543, device='cuda:0')",0.8095706338110281
63,0.0025617975694331107,"tensor(29.3730, device='cuda:0')",0.8101647273467008
64,0.0025585438239068025,"tensor(29.3805, device='cuda:0')",0.8102471916796534
65,0.0025558891686523564,"tensor(29.3877, device='cuda:0')",0.8106775419303763
66,0.002544086858033552,"tensor(29.4039, device='cuda:0')",0.8111463306895708
67,0.0025408295568195172,"tensor(29.4123, device='cuda:0')",0.8113650243964563
68,0.0025348547870817128,"tensor(29.4223, device='cuda:0')",0.8116517475060638
69,0.0025315563747426496,"tensor(29.4254, device='cuda:0')",0.8115966113696905
70,0.0025252408118831226,"tensor(29.4434, device='cuda:0')",0.8122180829654607
71,0.002521507556812139,"tensor(29.4480, device='cuda:0')",0.8122589259832914
72,0.0025152677058940752,"tensor(29.4578, device='cuda:0')",0.8124900694699814
73,0.0025109999567212073,"tensor(29.4669, device='cuda:0')",0.8129102730597824
